Etunimi;Lukumäärä
Ella-Marja;8
Eloïse;8
Elsamaria;8
Else-Mari;8
Elsmaj;8
Elssi;8
Elsy;8
Emeriikka;8
Emilina;8
Eminna;8
Emma-Maaria;8
Emmariikka;8
Emmi-Liisa;8
Emmi-Reetta;8
Enikö;8
Enriikka;8
Epp;8
Erisa;8
Erja-Maija;8
Esperance;8
Essi-Noora;8
Estell;8
Etelka;8
Etla;8
Eva-Johanna;8
Eva-Kristiina;8
Eveliia;8
Eveliisa;8
Faiso;8
Fanni-Lotta;8
Farhat;8
Farjana;8
Fatbardha;8
Faten;8
Fatna;8
Fedosia;8
Felisa;8
Felizia;8
Ferdane;8
Feryal;8
Florina;8
Gaelle;8
Geeta;8
Gemina;8
Georgievna;8
Gerta;8
Ghada;8
Gila;8
Guldine;8
Gulistan;8
Gullborg;8
Gun-Gerd;8
Gun-Helen;8
Gunnarsdotter;8
Gwendoline;8
Gülsen;8
Güzel;8
Götha;8
Haashi;8
Habon;8
Hafiza;8
Haifa;8
Haldis;8
Hale;8
Halyna;8
Hamed;8
Haniya;8
Hanna-Leea;8
Hanna-Stina;8
Hannel;8
Hanne-Marika;8
Harley;8
Harmonia;8
Heelmä;8
Heidimaria;8
Heini-Sofia;8
Heinä;8
Helan;8
Helèn;8
Helené;8
Helju;8
Helmia;8
Helmi-Elina;8
Helmiira;8
Helmi-Marja;8
Helmine;8
Helmi-Tuulia;8
Helve;8
Helvia;8
Hennaleena;8
Henri;8
Hentriika;8
Heta-Stiina;8
Hilda-Mari;8
Hilla-Maija;8
Hilma-Maria;8
Hiltu;8
Humaira;8
Hülya;8
Hymni;8
Ibado;8
Ibtisaam;8
Ida-Maaria;8
Ida-Sofie;8
Iida-Olivia;8
Iitamaria;8
Ilknur;8
Imen;8
Indie;8
Inga-Leena;8
Ingmarsdotter;8
Ingvild;8
Inka-Emilia;8
Inka-Leena;8
Inka-Lilja;8
Inki;8
Inne;8
Iqbal;8
Irinka;8
Isam;8
Iselinn;8
Isman;8
Iuliana;8
Jaana-Kristiina;8
Jacobina;8
Jadella;8
Jade-Sofia;8
Jamaal;8
Jami;8
Jamilia;8
Janie;8
Jarona;8
Jasminella;8
Jassim;8
Jasu;8
Jatta-Maria;8
Javiera;8
Jeannine;8
Jeli;8
Jemilla;8
Jemma;8
Jen;8
Jenia;8
Jenna-Johanna;8
Jenna-Liisa;8
Jenna-Lotta;8
Jenna-Marie;8
Jenna-Miia;8
Jessy;8
Jesus;8
Jeta;8
Jewel;8
Jianna;8
Jola;8
Jonita;8
Jonna-Maaria;8
Juhanna;8
Jule;8
Kadra;8
Kadriye;8
Kaisa-Riikka;8
Kaislakerttu;8
Kanya;8
Kanyarat;8
Kardelen;8
Kati-Maaria;8
Katri-Anna;8
Katve;8
Kenny;8
Keza;8
Keziah;8
Khadijeh;8
Khanittha;8
Kheda;8
Kiera;8
Kifah;8
Kiia-Sofia;8
Kira-Maria;8
Kiri;8
Kirsi-Maaret;8
Kirsi-Tiina;8
Kit;8
Kjellsdotter;8
Konstantia;8
Krista-Mari;8
Kristianintytär;8
Kuutti;8
Laura-Johanna;8
Laura-Lotta;8
Laura-Maaria;8
Laurence;8
Leena-Marjut;8
Leenantytär;8
Leifsdotter;8
Lelia;8
Lennartsdotter;8
Leonda;8
Leonida;8
Lexie;8
Liane;8
Liang;8
Lianne;8
Lidya;8
Liibaan;8
Liinamaria;8
Liisa-Helena;8
Liisa-Kaarina;8
Liisi-Maria;8
Lil;8
Lilas;8
Lilja-Aurora;8
Lilja-Mari;8
Lilka;8
Lilou;8
Lindita;8
Lindsey;8
Lisse;8
Lizzy;8
Lonny;8
Loredana;8
Lotta-Karoliina;8
Lottariina;8
Luay;8
Lucilla;8
Luella;8
Lumi-Emilia;8
Lumi-Maaria;8
Lumpeenkukka;8
Magdalen;8
Maggi;8
Mahamuud;8
Mahdieh;8
Mahlet;8
Mahmud;8
Maijakaisa;8
Maija-Liina;8
Maija-Stina;8
Maiken;8
Maise;8
Maisi;8
Majgret;8
Majida;8
Makeda;8
Makka;8
Malalai;8
Malanja;8
Malee;8
Mame;8
Manel;8
Mareike;8
Marette;8
Margarida;8
Marguerithe;8
Maria-Kaisa;8
Mariane;8
Marie-Luise;8
Mariie;8
Marikaisa;8
Mari-Katariina;8
Mariliis;8
Mariola;8
Mariyam;8
Marja-Johanna;8
Marja-Katariina;8
Marja-Katriina;8
Marja-Liisi;8
Marjama;8
Marjet;8
Marjo-Anneli;8
Marjuli;8
Marjutta;8
Markita;8
Marry;8
Marutsella;8
Maryamo;8
Matina;8
Matrona;8
Maude;8
Maxamed;8
Mayada;8
May-Louise;8
Mazna;8
Meetta;8
Meisa;8
Melda;8
Mélissa;8
Melli;8
Mera;8
Mere;8
Meret;8
Merite;8
Merja-Anneli;8
Merla;8
Merlin;8
Merna;8
Mette-Marie;8
Mia-Leena;8
Miao;8
Mica;8
Micella;8
Miiru;8
Mikontyttö;8
Milya;8
Mima;8
Minel;8
Minire;8
Minna-Marjut;8
Minnariikka;8
Mirah;8
Mirian;8
Mirjeta;8
Monita;8
Moo;8
Moonica;8
Mouna;8
Mousa;8
Muhidin;8
Nabiha;8
Nanna-Maria;8
Nanu;8
Nara;8
Narjes;8
Nastasia;8
Nava;8
Nawar;8
Nedal;8
Neea-Emilia;8
Nelli-Emilia;8
Nera;8
Nesrine;8
Nevea;8
Nexhmije;8
Neyla;8
Ni;8
Nichole;8
Nicolé;8
Niiki;8
Niina-Marika;8
Niitta;8
Nikolaeva;8
Nikoliina;8
Niloofar;8
Nira;8
Njomza;8
Noora-Mari;8
Nori;8
Nuua;8
Nuuro;8
Odelma;8
Odetta;8
Olavsdotter;8
Olta;8
Olubunmi;8
Oluwanifemi;8
Onyinyechi;8
Oona-Maija;8
Oriana;8
Orvo;8
Outi-Kaarina;8
Paiju;8
Panja;8
Paraskevi;8
Parichat;8
Parwin;8
Patrisia;8
Pervin;8
Petruska;8
Petteri;8
Phailin;8
Philomena;8
Pia-Hannele;8
Piamaria;8
Pia-Marika;8
Pia-Stina;8
Piia-Sisko;8
Piia-Sofia;8
Piippa;8
Piltti;8
Pinja-Riina;8
Pinja-Sofia;8
Pinka;8
Pippuriina;8
Pirkko-Maija;8
Piroska;8
Praise;8
Pranvera;8
Princesse;8
Prisella;8
Päivintytär;8
Päivänkukka;8
Pääsky;8
Qendresa;8
Raile;8
Raine;8
Ramlo;8
Raqia;8
Ratree;8
Rattana;8
Rattanaporn;8
Raz;8
Raza;8
Reetta-Sofia;8
Rica;8
Ricarda;8
Ridha;8
Riia-Mari;8
Riina-Emilia;8
Riittamaija;8
Riyadh;8
Ro;8
Robertina;8
Rosamarie;8
Rosemari;8
Rosida;8
Rowan;8
Roxane;8
Ruqia;8
Ruusumaria;8
Ruusunkukka;8
Ruwaida;8
Saadoon;8
Saana-Maarit;8
Saana-Mari;8
Saara-Marja;8
Sade-Helmi;8
Sadeq;8
Sadije;8
Safija;8
Sage;8
Saiid;8
Saija-Mari;8
Saika;8
Sairi;8
Sajida;8
Sakariye;8
Sali;8
Salla-Reetta;8
Salmi;8
Sameh;8
Samu;8
Sanae;8
Sanda;8
Sanna-Lotta;8
Sannina;8
Santa;8
Sapphire;8
Sara-Ella;8
Sara-Leena;8
Saraswati;8
Saretta;8
Sarian;8
Sari-Maaria;8
Satu-Anna;8
Satu-Anne;8
Satu-Annika;8
Satumaija;8
Satu-Minna;8
Satu-Pauliina;8
Sebahat;8
Seeri;8
Seham;8
Seher;8
Selah;8
Sen;8
Serafin;8
Serap;8
Serefina;8
Serin;8
Sevanja;8
Sevin;8
Sh.;8
Shadan;8
Shahid;8
Sheri;8
Siddig;8
Siirisofia;8
Silin;8
Sinan;8
Singa;8
Singh;8
Sini-Elina;8
Sinililja;8
Sini-Linnea;8
Sinimaaria;8
Sini-Pauliina;8
Sini-Sisko;8
Sini-Säde;8
Sinna-Sofia;8
Sinni;8
Siriwan;8
Sirpa-Sisko;8
Siu;8
Sivan;8
Socorro;8
Sofia-Emilia;8
Sofianne;8
Soineli;8
Soivi;8
Solena;8
Somjai;8
Soukaina;8
Stavroula;8
Stensdotter;8
Stoyanova;8
Suheila;8
Sumaia;8
Sunday;8
Suvi-Annika;8
Suvi-Hannele;8
Suvi-Kaarina;8
Suvi-Liisa;8
Suvi-Sirkku;8
Tahera;8
Taica;8
Taikakukka;8
Taina-Mari;8
Tamika;8
Tanja-Leena;8
Tanja-Marika;8
Tanja-Tuulia;8
Tariq;8
Teija-Maria;8
Terecia;8
Terttu-Leena;8
Thanaporn;8
Theressa;8
Thordis;8
Thuan;8
Thúy;8
Tiamaria;8
Tia-Tuulia;8
Tigist;8
Tiia-Liina;8
Tiia-Maija;8
Tiina-Kaarina;8
Tiina-Susanna;8
Tiita;8
Tikli;8
Timjami;8
Timotei;8
Tinja-Maria;8
Tipsu;8
Titvi;8
Tiu;8
Toivontytär;8
Tommysdotter;8
Topintytär;8
Trifa;8
Trista;8
Tuija-Maarit;8
Tuija-Mari;8
Tuiri;8
Tuula-Sisko;8
Tünde;8
Tyty;8
Ullamaria;8
Ulla-Marita;8
Ulla-Marjatta;8
Ulla-Terttu;8
Ullica;8
Umaiza;8
Urania;8
Ute;8
Valentia;8
Valéria;8
Valerjevna;8
Valvi;8
Vân;8
Vandana;8
Veeruska;8
Vela;8
Veneta;8
Venla-Maija;8
Venla-Sofia;8
Vicki;8
Victorina;8
Viida;8
Viiu;8
Viivi-Sofia;8
Viivi-Tuulia;8
Viktor;8
Vili;8
Vilinä;8
Vilma-Liisa;8
Vincent;8
Vione;8
Vitalina;8
Wasan;8
Widad;8
Win;8
Wivi-Ann;8
Xuân;8
Ya;8
Yaiza;8
Yanisa;8
Yanna;8
Yaser;8
Yessica;8
Yordanova;8
Yrjöntytär;8
Yurub;8
Zaina;8
Zannat;8
Zeena;8
Zelal;8
Zhen;8
Zoi;8
Aada-Olivia;7
Abdihakin;7
Abdikani;7
Abdimalik;7
Abdiwahid;7
Abdulazeez;7
Abdullaahi;7
Abisola;7
Abuk;7
Adeli;7
Adena;7
Adetta;7
Adriane;7
Adrienn;7
Aelita;7
Aeshah;7
Afra;7
Afroditi;7
Agnès;7
Aija-Maria;7
Aikaterini;7
Aila-Sisko;7
Aima;7
Aino-Kerttu;7
Aino-Linnea;7
Ainomarja;7
Aino-Tuulia;7
Airah;7
Airis;7
Aisho;7
Aiva;7
Aive;7
Ajatar;7
Akhtar;7
Aksenia;7
Alam;7
Alan;7
Alannah;7
Alde;7
Alegria;7
Alexandrina;7
Alfilda;7
Alhuda;7
Alic;7
Aliénor;7
Aliissa;7
Alika;7
Alizée;7
Alma-Maria;7
Almi;7
Altina;7
Alyna;7
Amaani;7
Amandeep;7
Amandla;7
Amari;7
Amatullah;7
Amen;7
Amilla;7
Anahit;7
Anastazia;7
Anat;7
Anca;7
Anceliina;7
Anda;7
Andrejevna;7
Aneka;7
Anele;7
Anete;7
Anfa;7
Anfal;7
Ange;7
Angele;7
Angeliga;7
Aniisa;7
Aniko;7
Anilia;7
Anisha;7
Anja-Kaisa;7
Anna-Britta;7
Anna-Cecilia;7
Anna-Elena;7
Annaelina;7
Anna-Erica;7
Anna-Henriikka;7
Annakaarina;7
Annaleea;7
Anna-Marija;7
Anna-Marketta;7
Anna-Miina;7
Annarilla;7
Annaroosa;7
Ann-Catherine;7
Anne-Christina;7
Anne-Maij;7
Anne-Margit;7
Anne-Mi;7
Ann-Gerd;7
Annick;7
Anni-Ellen;7
Anni-Reetta;7
Annis;7
Ann-Niina;7
Anong;7
Anriina;7
Anttonina;7
Anu-Hannele;7
Anu-Helena;7
Anukaisa;7
Anu-Katariina;7
Anu-Katri;7
Anu-Marjaana;7
Anu-Reetta;7
Anu-Riina;7
Aqviliina;7
Archana;7
Arja-Tuulikki;7
Armina;7
Artina;7
Aryan;7
Arzo;7
Asenat;7
Ashna;7
Asif;7
Aslak;7
Asmita;7
Asta-Maria;7
Astera;7
Atanasova;7
Atefa;7
Atefeh;7
Atheer;7
Auliina;7
Avila;7
Aviv;7
Aweys;7
Awin;7
Awino;7
Axelia;7
Axelle;7
Ayaat;7
Ayfer;7
Azeb;7
Azemine;7
Aziiza;7
Bahrije;7
Bakhtyar;7
Banaz;7
Bani;7
Baya;7
Beatha;7
Begard;7
Behije;7
Bei;7
Berina;7
Berrin;7
Besiana;7
Beverly;7
Birge;7
Birgersdotter;7
Birte;7
Blandine;7
Blenda;7
Boatemaa;7
Bree;7
Brisella;7
Brit;7
Burcu;7
Bärbel;7
Camilia;7
Cao;7
Capri;7
Carme;7
Carmina;7
Casimira;7
Cata;7
Cathérine;7
Catina;7
Ceyda;7
Chaima;7
Chalita;7
Charina;7
Chayapa;7
Chepkoech;7
Chidimma;7
Chikaima;7
Chinenye;7
Chloë;7
Christian;7
Christianna;7
Chu;7
Çigdem;7
Claude;7
Constanza;7
Dagmara;7
Dai;7
Damilola;7
Damita;7
Danae;7
Danella;7
Daniele;7
Danina;7
Dansdotter;7
Darcy;7
Deana;7
Deeq;7
Delali;7
Deone;7
Desirèe;7
Devina;7
Diaa;7
Diba;7
Dilay;7
Dimah;7
Dino;7
Doan;7
Doh;7
Doha;7
Domenica;7
Doora;7
Dordi;7
Drew;7
Edelina;7
Edia;7
Eerina;7
Eeva-Marie;7
Eeva-Marjatta;7
Efi;7
Eija-Hannele;7
Eija-Irmeli;7
Eija-Riikka;7
Eira-Liisa;7
Eisa;7
Ekhlas;7
Elba;7
Eldina;7
Elefteria;7
Eleftheria;7
Eleina;7
Elenoora;7
Elfi;7
Elianne;7
Elie;7
Elisenda;7
Eliz;7
Elizabeta;7
Ella-Ilona;7
Ella-Lotta;7
Ellianna;7
Elli-Inkeri;7
Elli-Maaria;7
Elliott;7
Elmas;7
Elpida;7
Elviida;7
Elyana;7
Emelié;7
Emélie;7
Emilda;7
Emilianna;7
Emilin;7
Emma-Amanda;7
Emma-Emilia;7
Emma-Helena;7
Emma-Juulia;7
Emma-Kaarina;7
Emma-Pauliina;7
Emmariina;7
Emma-Stiina;7
Emmelina;7
Emmi-Juulia;7
Emmina;7
Emna;7
Eni;7
Enissa;7
Enni-Liisa;7
Ennu;7
Ensilumi;7
Eri;7
Erja-Sisko;7
Ermina;7
Ese;7
Esenia;7
Esila;7
Essi-Sofia;7
Etty;7
Eufrosiina;7
Eunika;7
Eve-Liina;7
Eya;7
Eylem;7
Ezgi;7
F;7
Fadila;7
Fadima;7
Faezeh;7
Fahimeh;7
Fahmida;7
Fahrije;7
Faleh;7
Fanny-Sofia;7
Faranak;7
Faria;7
Farnaz;7
Felina;7
Fenella;7
Feng;7
Feven;7
Filipa;7
Finn;7
Floriana;7
Folasade;7
Fong;7
Fouzia;7
Fozia;7
Francina;7
Franselia;7
Gaëlle;7
Gauri;7
Geneviève;7
Genoveva;7
Georgine;7
Ghassan;7
Giana;7
Gifty;7
Giorgia;7
Gisèle;7
Gittan;7
Golda;7
Golde;7
Grethe;7
Griselda;7
Gulli;7
Gundborg;7
Gundis;7
Gunita;7
Gülcan;7
Habeeb;7
Haijele;7
Hajrije;7
Halala;7
Halti;7
Hama;7
Hamsa;7
Hanim;7
Hannimari;7
Hareem;7
Harrietta;7
Hayaat;7
Hayad;7
Haylie;7
Hazim;7
Heddi;7
Hede;7
Hediye;7
Heike;7
Heini-Leena;7
Heini-Mari;7
Héléne;7
Heli-Anna;7
Heli-Anne;7
Helie;7
Heli-Hannele;7
Heli-Kaarina;7
Helka-Liisa;7
Helmi-Kerttu;7
Helmi-Liisa;7
Henna-Julia;7
Henna-Riika;7
Henna-Tuulia;7
Henriet;7
Henrikintytär;7
Heta-Kaisa;7
Heta-Mari;7
Hidaya;7
Hilka;7
Hina;7
Hser;7
Huma;7
Hussam;7
Ida-Anniina;7
Ida-Elisa;7
Idamari;7
Ida-Mariia;7
Ida-Olivia;7
Idman;7
Ihanne;7
Iina-Liisa;7
Iiris-Maria;7
Iita-Liina;7
Ilin;7
Ilmarintytär;7
Inka-Julia;7
Inka-Maija;7
Isebel;7
Iulia;7
Iyanuoluwa;7
Jaana-Sisko;7
Jackie;7
Jade-Julia;7
Jade-Juulia;7
Jadelmiina;7
Jalina;7
Jamilah;7
Jamile;7
Janel;7
Janete;7
Jania;7
Janna-Juulia;7
Jannamari;7
Jannette;7
Jarla;7
Jasem;7
Jasmia;7
Jasmira;7
Jaya;7
Jea;7
Jedita;7
Jelisa;7
Jemi;7
Jemmi;7
Jennariina;7
Jennileena;7
Jenni-Riikka;7
Jenny-Julia;7
Jenny-Marie;7
Jeremias;7
Jerena;7
Jeva;7
Jingjing;7
Jintana;7
Jonida;7
Jonna-Maija;7
Jonnamari;7
José;7
Judita;7
Julieth;7
Juliina;7
Juline;7
Jutta-Kaisa;7
Juulie;7
K.;7
Kaarne;7
Kaidi;7
Kaijeli;7
Kaisa-Lotta;7
Kaisu-Liina;7
Kaltun;7
Kanita;7
Kaniz;7
Kannika;7
Karinka;7
Karli;7
Karol;7
Karuliina;7
Karuna;7
Kasem;7
Kaspia;7
Kaspian;7
Katalina;7
Katarin;7
Kati-Annika;7
Katiina;7
Kati-Sisko;7
Katja-Riina;7
Katri-Maaria;7
Katri-Susanna;7
Kauri;7
Kawa;7
Kaylee;7
Kazhal;7
Kelli;7
Kelsey;7
Kerensa;7
Kerttu-Liina;7
Kerttu-Maria;7
Khaali;7
Khava;7
Kiin;7
Killa;7
Kipinä;7
Kirsi-Helena;7
Kirsi-Kaarina;7
Kirsti-Leena;7
Kirstine;7
Kismet;7
Kita;7
Kivi;7
Klára;7
Kosar;7
Koskinen;7
Kousar;7
Krista-Liisa;7
Krista-Maarit;7
Kristell;7
Kukkamaria;7
Kyla;7
Külli;7
Kärt;7
Käte;7
Lahja-Maria;7
Laitinen;7
Lalia;7
Lamis;7
Latif;7
Laura-Annika;7
Laya;7
Lê;7
Lea-Maria;7
Leena-Maaria;7
Leenamaria;7
Leenastiina;7
Leino;7
Lema;7
Lenja;7
Lenore;7
Leonella;7
Lewis;7
Liberty;7
Lieko;7
Liena;7
Liesel;7
Lieselotte;7
Liinalotta;7
Liisa-Emilia;7
Liisa-Inkeri;7
Lijana;7
Lille;7
Lilli-Lotta;7
Lillukka;7
Lilly-Ann;7
Lily-Rose;7
Limor;7
Linna;7
Lisanna;7
Liseli;7
Lootus;7
Loreley;7
Lory;7
Lottie;7
Louna-Tuuli;7
Luci;7
Lucianna;7
Lujain;7
Lumiela;7
Lumimaria;7
Lusia;7
Lutfi;7
Maaida;7
Maara;7
Maaruska;7
Maayan;7
Madde;7
Maeva;7
Magreta;7
Mahdia;7
Mahira;7
Mahmuda;7
Maibrit;7
Maiju-Riikka;7
Mailiisa;7
Mai-Liisa;7
Mailin;7
Maisun;7
Maite;7
Maiya;7
Maja-Stina;7
Majok;7
Majvi;7
Maki;7
Malissa;7
Malk;7
Malka;7
Malyuun;7
Mandeep;7
Manju;7
Marcelina;7
Margariitta;7
Margie;7
Marianni;7
Maria-Susanna;7
Maria-Therese;7
Maricka;7
Mariga;7
Mari-Hanna;7
Mari-Mia;7
Marinda;7
Marinja;7
Marisha;7
Marja-Kristina;7
Marja-Kyllikki;7
Marja-Lee;7
Marjaliina;7
Marjette;7
Marjo-Elina;7
Marjokaisa;7
Marjontytär;7
Marjo-Terttu;7
Marjus;7
Marlène;7
Marliisa;7
Marlin;7
Maryana;7
Masa;7
Matti;7
Mau;7
Mayah;7
Maysoon;7
Mayuree;7
Medeia;7
Meea-Maria;7
Meike;7
Meiri;7
Meital;7
Mélodie;7
Meng;7
Menina;7
Mergime;7
Merianne;7
Merilii;7
Merinna;7
Merja-Maarit;7
Merveille;7
Metsälintu;7
Mia-Carita;7
Mia-Emilia;7
Mia-Johanna;7
Mia-Kristiina;7
Miamari;7
Miamaria;7
Mia-Susanna;7
Michalina;7
Micraaj;7
Mida;7
Miia-Emilia;7
Miia-Kaisa;7
Miia-Maija;7
Miia-Susanna;7
Miimu;7
Miina-Maaria;7
Milanja;7
Milla-Kaisa;7
Millamaari;7
Milla-Marika;7
Milla-Marja;7
Milla-Noora;7
Milsina;7
Minna-Katriina;7
Minna-Maaret;7
Minnantytär;7
Minna-Riina;7
Minna-Sofia;7
Minniina;7
Minttumaari;7
Mira-Bella;7
Mirei;7
Miret;7
Mirja-Helena;7
Mirja-Sisko;7
Mirje;7
Mirra;7
Mirsada;7
Mirtta;7
Mirva-Leena;7
Mirza;7
Mita;7
Mitzi;7
Modupe;7
Mohanad;7
Mohd;7
Mona-Carita;7
Monira;7
Montaha;7
Mooni;7
Morena;7
Moriah;7
Mst.;7
Mubarak;7
Mushtaaq;7
Muwada;7
Mymmeli;7
Myrtel;7
Myrtti;7
Nabeela;7
Nadifo;7
Naiima;7
Naime;7
Najem;7
Najia;7
Najiba;7
Nami;7
Namir;7
Nanika;7
Nanna-Mari;7
Nasir;7
Nastasja;7
Nastja;7
Natnicha;7
Nay;7
Nayeli;7
Nazife;7
Ndidi;7
Nea-Julia;7
Nea-Lotta;7
Neeli;7
Nefer;7
Nelli-Maaria;7
Nelmiina;7
Nesa;7
Nhien;7
Nibras;7
Nicha;7
Nicolas;7
Nidhi;7
Nihaal;7
Nihad;7
Niina-Johanna;7
Niina-Kristiina;7
Niina-Riitta;7
Niklas;7
Nilda;7
Nilofar;7
Nina-Kristiina;7
Nina-Susanna;7
Nittaya;7
Nneoma;7
Noemie;7
Noora-Maija;7
Noori;7
Nora-Emilia;7
Nuna;7
Nuru;7
Nyyrikki;7
Ocean;7
Okuliina;7
Olinda;7
Oliva;7
Olsa;7
Oluwadamilola;7
Oluwadarasimi;7
Oluwatoyin;7
Orathai;7
Otontytär;7
Otteliina;7
Ottilie;7
Overgaard;7
Padma;7
Palina;7
Panuntytär;7
Paprika;7
Parinaz;7
Paweena;7
Pegah;7
Pei;7
Peija;7
Penina;7
Pepina;7
Peppi-Maria;7
Perpetua;7
Petrova;7
Pia-Christine;7
Pia-Lisa;7
Pia-Maaria;7
Piialiisa;7
Piia-Susanna;7
Piisku;7
Pilvi-Maria;7
Pirjoliisa;7
Pirjo-Maija;7
Piu;7
Preet;7
Päivi-Hannele;7
Päivi-Kristiina;7
Qays;7
Qiao;7
R;7
Raaho;7
Raama;7
Ragab;7
Raheem;7
Raho;7
Raija-Helena;7
Raimas;7
Rainersdotter;7
Raisa-Maria;7
Rajaa;7
Ralfsdotter;7
Ramya;7
Ramzi;7
Raqiya;7
Rashida;7
Rashmi;7
Rauha-Maria;7
Raune;7
Rawda;7
Rayne;7
Razieh;7
Razzak;7
Reidun;7
Rengin;7
Rihana;7
Riika-Mari;7
Riikantytär;7
Riikka-Kaisa;7
Riikkaliina;7
Riikka-Marja;7
Riin;7
Riina-Maaria;7
Riinamari;7
Riina-Sofia;7
Riitta-Hannele;7
Rio;7
Ritva-Kaarina;7
Ritva-Marja;7
Rodina;7
Rogersdotter;7
Ronahi;7
Ronela;7
Rong;7
Roona;7
Roosa-Liina;7
Roosa-Liisa;7
Roosi;7
Rosalita;7
Rosaria;7
Rosveig;7
Roz;7
Rue;7
Ruun;7
Saari;7
Sabaa;7
Sabella;7
Sacha;7
Sada;7
Saha;7
Sahib;7
Sai;7
Saija-Maarit;7
Saijamari;7
Saija-Riina;7
Saimaa;7
Sainabou;7
Samiiro;7
Samulintytär;7
Sandhya;7
Sanerva;7
Sanika;7
Sanna-Katriina;7
Sannariikka;7
Sanni-Marja;7
Sapana;7
Sara-Annika;7
Sari-Elina;7
Sari-Tiina;7
Satu-Anneli;7
Satu-Orvokki;7
Satu-Sirkku;7
Satu-Sofia;7
Saulintytär;7
Sazan;7
Seile;7
Selam;7
Senta;7
Seraina;7
Seraphine;7
Seriina;7
Sesse;7
Sevdije;7
Seven;7
Seya;7
Shabana;7
Shakiba;7
Sharaf;7
Shekinah;7
Shelan;7
Sherin;7
Shkurta;7
Shler;7
Shno;7
Shrijana;7
Siana;7
Siikri;7
Siime;7
Siina-Maria;7
Siira;7
Sinetta;7
Sini-Emilia;7
Sini-Kristiina;7
Sini-Lilja;7
Sini-Marjaana;7
Sipi;7
Sire;7
Sirissa;7
Sirita;7
Sirkka-Marja;7
Sirkku-Marja;7
Sirkku-Sisko;7
Sirle;7
Sirri;7
Sisko-Sinikka;7
Sissela;7
Sneha;7
Snow;7
Soha;7
Solana;7
Solmaz;7
Solomon;7
Somaia;7
Songül;7
Sonja-Sofia;7
Sowda;7
Sudarat;7
Sude;7
Sukeina;7
Sukeyna;7
Sumalee;7
Sumayyah;7
Sumitra;7
Sundari;7
Suni;7
Supattra;7
Supriya;7
Susa-Maria;7
Susanni;7
Sushila;7
Sushma;7
Susy;7
Suvimaria;7
Suvi-Sofia;7
Sveva;7
Sysi;7
Tahani;7
Tahseen;7
Taika-Kukka;7
Taina-Leena;7
Taissia;7
Tal;7
Talal;7
Tanja-Riitta;7
Tarja-Kaarina;7
Taru-Maaria;7
Taru-Maarit;7
Taru-Tuulikki;7
Taslima;7
Tau;7
Teia;7
Terés;7
Teresé;7
Terézia;7
Terhi-Leena;7
Terhi-Maaria;7
Terttu-Maija;7
Tette;7
Thandiwe;7
Therecia;7
Thérese;7
Tiba;7
Tiia-Elina;7
Tiia-Kaisa;7
Tiia-Pauliina;7
Tiina-Johanna;7
Tiinamaria;7
Tikkanen;7
Tilda-Maria;7
Tina-Marie;7
Tine;7
Tipi;7
Tirliina;7
Titilayo;7
Titta-Maaria;7
Titta-Tuulia;7
Tiziana;7
Todorova;7
Tomas;7
Tomsdotter;7
Topias;7
Tuija-Helena;7
Tuija-Sisko;7
Tuukantytär;7
Tuuletar;7
Tuuli-Sofia;7
Tuuti;7
Tytti-Lotta;7
Tytti-Maaria;7
Ulla-Anneli;7
Umme;7
Unna-Liina;7
Untuva;7
Urpu-Liisa;7
Uzma;7
Valeriina;7
Valmire;7
Valoisa;7
Vanida;7
Vann;7
Vanna;7
Veeda;7
Veijontytär;7
Viljontytär;7
Vilma-Riina;7
Volha;7
Vuokko-Leena;7
Wang;7
Waraporn;7
Wassana;7
Whitney;7
Wida;7
Wieslawa;7
Yahia;7
Yamila;7
Yaya;7
Ylva-Li;7
Yohanna;7
Yolande;7
Yuliana;7
Yuusuf;7
Yvon;7
Zahia;7
Zahide;7
Zahira;7
Zaidan;7
Zaineb;7
Zarife;7
Zea;7
Zeidi;7
Zekiye;7
Zenaida;7
Zeyad;7
Zhi;7
Zi;7
Zinah;7
Zinat;7
Zion;7
Zoha;7
Zoheir;7
Zubaida;7
Zuhra;7
Aamino;6
Aaro;6
Aarre;6
Aarya;6
Aasia;6
Abdihakiin;6
Abdihamid;6
Abdilaahi;6
Abdiladif;6
Abdirisaaq;6
Abdul-Hussain;6
Abeba;6
Abegail;6
Abieyuwa;6
Abimbola;6
Abra;6
Abrafi;6
Adafiina;6
Adalyn;6
Adamiina;6
Adara;6
Adebola;6
Adelaida;6
Adelene;6
Adelisa;6
Adenike;6
Adira;6
Adonica;6
Aeris;6
Afaf;6
Afërdita;6
Afriyie;6
Afroz;6
Agathe;6
Ahsen;6
Aidiid;6
Aija-Sisko;6
Aikku;6
Ain;6
Ainara;6
Aino-Ellen;6
Aino-Kaija;6
Aino-Orvokki;6
Aishat;6
Aishe;6
Aishwarya;6
Aissatou;6
Ajda;6
Ajlin;6
Ajoke;6
Akselina;6
Aksia;6
Aldeen;6
Aleah;6
Alec;6
Alejna;6
Aleksander;6
Aleksandrina;6
Aleksanni;6
Alexzandra;6
Alfsol;6
Aliah;6
Alie;6
Aliin;6
Aliki;6
Alizia;6
Alli-Maria;6
Alondra;6
Alvia;6
Alvida;6
Alvine;6
Alyona;6
Amaka;6
Amália;6
Ambika;6
Ameliia;6
Amelija;6
Anaam;6
Anabelle;6
